Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL
Syrphoidea,ALLO-AUS-219,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,03-03-17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0466,0.038672,0.007928,2.44275,9.312702409
Syrphoidea,ALLO-AUS-220,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,03-03-17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0733,0.067166,0.006134,2.0629838,8.341695187
Syrphoidea,ALLO-AUS-239,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19-02-17,NA,Vane,Syrphidae,Eristalinae,Merodontini,Eumerus,NA,Eumerus_sp2,Female,0.041,0.038672,0.002328,1.7939556,6.949979586
Syrphoidea,ALLO-AUS-265,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,21-09-17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0456,0.038672,0.006928,2.7254576,9.863001252
Syrphoidea,ALLO-AUS-271,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,14-09-18,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0427,0.038672,0.004028,2.2942308,8.802938972
Syrphoidea,ALLO-AUS-279,Australasia,Australia,LK,COFFS,COFFS_FST,-30,153.1,0,14-09-17,Pultanea,Hand,Syrphidae,Syrphinae,Pipizini,Triglyphus,NA,Triglyphus_fulvicornis,Male,0.0407,0.038672,0.002028,1.485192,5.239508293
Syrphoidea,ALLO-AUS-309,Australasia,Australia,LK,KATHE,FoxaliciousREF149,-14.52,132.45,0,11-06-17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Male,0.0549,0.038672,0.016228,3.3755548,12.74777097
Syrphoidea,ALLO-AUS-310,Australasia,Australia,LK,KATHE,Kings producersREF144,-14.52,132.45,0,09-06-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Female,0.0476,0.038672,0.008928,2.338526,9.365521271
Syrphoidea,ALLO-AUS-312,Australasia,Australia,LK,MAREE,MoroREF006,-16.9,145.43,0,09-08-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Female,0.0433,0.038672,0.004628,1.9678794,7.864482909
Syrphoidea,ALLO-AUS-313,Australasia,Australia,LK,MAREE,MoroREF005,-16.9,145.43,0,09-08-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Female,0.0428,0.038672,0.004128,1.983513,7.545727217
Syrphoidea,ALLO-AUS-314,Australasia,Australia,LK,MAREE,FeelyREF070,-16.99,145.37,0,17-08-17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_suavissimus,Female,0.0436,0.038672,0.004928,2.9782008,9.399914949
Syrphoidea,ALLO-AUS-315,Australasia,Australia,LK,MAREE,DinoREF061,-16.91,145.42,0,14-08-17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Female,0.0521,0.038672,0.013428,3.0407352,10.03067043
Syrphoidea,ALLO-AUS-316,Australasia,Australia,LK,MAREE,CetinecREF013,-16.99,145.46,0,09-08-17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_punctulatus,Male,0.0587,0.038672,0.020028,3.761835,10.71117391
Syrphoidea,ALLO-AUS-317,Australasia,Australia,LK,MAREE,MarcelloREF046,-16.9,145.43,0,14-08-17,Mango,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_sp2,Female,0.0441,0.038672,0.005428,1.7952584,7.166168417
Syrphoidea,ALLO-AUS-318,Australasia,Australia,LK,MAREE,FeelyREF066,-16.99,145.37,0,17-08-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allobaccha,NA,Allobaccha_allsp1,Female,0.0421,0.038672,0.003428,1.88906,10.15350499
Syrphoidea,ALLO-AUS-319,Australasia,Australia,LK,MAREE,MoroREF31,-16.9,145.43,0,09-08-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Female,0.0432,0.038672,0.004528,1.8545358,7.101066099
Syrphoidea,ALLO-AUS-320,Australasia,Australia,LK,MAREE,CetinecREF017,-16.99,145.46,0,09-08-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Male,0.045,0.038672,0.006328,2.3522054,9.636371483
Syrphoidea,ALLO-AUS-321,Australasia,Australia,LK,MAREE,MarcelloREF058,-16.9,145.43,0,14-08-17,Mango,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_sp2,Female,0.0441,0.038672,0.005428,1.7985154,7.279790388
Syrphoidea,ALLO-AUS-322,Australasia,Australia,LK,MAREE,CetinecREF021,-16.99,145.46,0,09-08-17,Mango,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_sp2,Male,0.0411,0.038672,0.002428,1.7763678,7.290231326
Syrphoidea,ALLO-AUS-323,Australasia,Australia,LK,MAREE,CetinecREF041,-16.99,145.46,0,14-08-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Male,0.0433,0.038672,0.004628,2.3196354,8.210876377
Syrphoidea,ALLO-AUS-324,Australasia,Australia,LK,MAREE,CetinecREF018,-16.99,145.46,0,09-08-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Male,0.0426,0.038672,0.003928,2.2512384,7.944939548
Syrphoidea,ALLO-AUS-334,Australasia,Australia,LK,KATHE,KatherineWM037_2017,-14.54,132.13,0,29-07-17,Watermelon,Hand,Syrphidae,Syrphinae,Paragini,Paragus,Paragus,Paragus_parsp1,Male,0.0412,0.038672,0.002528,1.589416,4.979099019
Syrphoidea,ALLO-AUS-335,Australasia,Australia,LK,KATHE,KatherineWM038_2017,-14.54,132.13,0,29-07-17,Watermelon,Hand,Syrphidae,Syrphinae,Paragini,Paragus,Paragus,Paragus_parsp1,Male,0.0414,0.038672,0.002728,1.7561744,5.43297273
Syrphoidea,ALLO-AUS-336,Australasia,Australia,LK,KATHE,KatherineWM032_2017,-14.54,132.13,0,29-07-17,Watermelon,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Male,0.046,0.038672,0.007328,2.0362764,9.341568531
Syrphoidea,ALLO-AUS-361,Australasia,Australia,LK,KATHE,Kings producersREF139,-14.52,132.45,0,04-07-17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Female,0.0429,0.038672,0.004228,2.1476658,8.209648031
Syrphoidea,ALLO-AUS-380,Australasia,Australia,LK,STANT,StanthorpeAPPLE025_2017,-28.63,151.99,0,03-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0728,0.067166,0.005634,2.2707804,8.055490655
Syrphoidea,ALLO-AUS-381,Australasia,Australia,LK,STANT,StanthorpeAPPLE047_2017,-28.51,151.86,0,27-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,Simosyrphus_grandicornis,Male,0.0452,0.038672,0.006528,2.4219052,8.3030023
Syrphoidea,ALLO-AUS-382,Australasia,Australia,LK,STANT,StanthorpeAPPLE042_2017,-28.63,151.99,0,03-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0727,0.067166,0.005534,1.8701694,6.982530745
Syrphoidea,ALLO-AUS-383,Australasia,Australia,LK,STANT,StanthorpeAPPLE028_2017,-28.51,151.86,0,27-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,Simosyrphus_grandicornis,Male,0.0453,0.038672,0.006628,2.305956,7.91914429
Syrphoidea,ALLO-AUS-384,Australasia,Australia,LK,STANT,StanthorpeAPPLE112_2017,-28.62,151.98,0,11-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,Simosyrphus_grandicornis,Female,0.0471,0.038672,0.008428,2.2323478,7.876766365
Syrphoidea,ALLO-AUS-386,Australasia,Australia,LK,STANT,StanthorpeAPPLE103_2017,-28.52,151.9,0,08-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0451,0.038672,0.006428,2.221274,7.980561571
Syrphoidea,ALLO-AUS-387,Australasia,Australia,LK,STANT,StanthorpeAPPLE015_2017,-28.51,151.88,0,26-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,Simosyrphus_grandicornis,Female,0.0422,0.038672,0.003528,1.9854672,7.096766889
Syrphoidea,ALLO-AUS-388,Australasia,Australia,LK,STANT,StanthorpeAPPLE023_2017,-28.51,151.86,0,23-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0696,0.067166,0.002434,2.022597,7.004640966
Syrphoidea,ALLO-AUS-389,Australasia,Australia,LK,STANT,StanthorpeAPPLE092_2017,-28.62,151.98,0,08-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,Simosyrphus_grandicornis,Male,0.0745,0.067166,0.007334,2.361325,7.855884489
Syrphoidea,ALLO-AUS-390,Australasia,Australia,LK,STANT,StanthorpeAPPLE026_2017,-28.51,151.88,0,26-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_collatus,Male,0.046,0.038672,0.007328,2.1808872,8.995789236
Syrphoidea,ALLO-AUS-391,Australasia,Australia,LK,STANT,StanthorpeAPPLE024_2017,-28.55,151.89,0,23-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.074,0.067166,0.006834,2.0336708,7.776656196
Syrphoidea,ALLO-AUS-392,Australasia,Australia,LK,STANT,StanthorpeAPPLE084_2017,-28.53,151.91,0,08-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,Simosyrphus_grandicornis,Male,0.0754,0.067166,0.008234,2.419951,8.989647508
Syrphoidea,ALLO-AUS-393,Australasia,Australia,LK,STANT,StanthorpeAPPLE016_2017,-28.51,151.88,0,26-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0439,0.038672,0.005228,2.094251,7.586262623
Syrphoidea,ALLO-AUS-394,Australasia,Australia,LK,STANT,StanthorpeAPPLE074_2017,-28.53,151.91,0,05-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0478,0.038672,0.009128,2.244073,8.242199191
Syrphoidea,ALLO-AUS-395,Australasia,Australia,LK,STANT,StanthorpeAPPLE003_2017,-28.51,151.86,0,18-09-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0476,0.038672,0.008928,2.4961648,8.696687075
Syrphoidea,ALLO-AUS-398,Australasia,Australia,LK,STANT,StanthorpeAPPLE069_2017,-28.53,151.91,0,05-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.044,0.038672,0.005328,1.8949226,7.999600928
Syrphoidea,ALLO-AUS-400,Australasia,Australia,LK,STANT,StanthorpeAPPLE041_2017,-28.63,151.99,0,03-10-17,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0747,0.067166,0.007534,2.5847552,9.438607836
Syrphoidea,C1Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Female,NA,NA,0.005,1.8193602,6.86583791
Syrphoidea,C2Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,Simosyrphus_grandicornis,Female,NA,NA,0.0068,2.3997576,9.430009417
Syrphoidea,C3Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Female,NA,NA,0.0196,3.4302724,10.54718977
Syrphoidea,C5Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,NA,NA,0.01565,4.4705582,10.41944182
Syrphoidea,C6Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Male,NA,NA,0.0064,3.0967556,9.697788765
Syrphoidea,C7Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allobaccha,NA,Allobaccha_allsp2,Male,NA,NA,0.0026,1.6552074,7.977490707
Syrphoidea,C8Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Female,NA,NA,0.0149,3.589214,10.08287512
Syrphoidea,C11Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Female,NA,NA,0.0108,2.9130608,9.353851988
Syrphoidea,C12Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_sp2,Female,NA,NA,0.0034,1.9665766,7.493522528
Syrphoidea,C13Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Female,NA,NA,0.0145,3.657611,10.13200895
Syrphoidea,C16Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Male,NA,NA,0.0044,2.2414674,9.341937035
Syrphoidea,C17Mareeba2016,Australasia,Australia,LK,MAREE,Mareeba,-16.99,145.46,0,01-08-16,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Female,NA,NA,0.0256,4.4073724,11.89345658
Apoidea,SpainBF621,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Amegilla,Amegilla,Amegilla_quadrifasciata,Female,NA,NA,0.0647,4.11,13.82
Apoidea,SpainBF624,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Amegilla,Amegilla,Amegilla_quadrifasciata,Female,NA,NA,0.0242,3.18,12.65
Apoidea,SpainBF28,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Truncandrena,Andrena_ferrugineicrus,Female,NA,NA,0.0071,1.52,8.35
Apoidea,SpainBF278,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Zonandrena,Andrena_flavipes,Male,NA,NA,0.0108,1.94,9.71
Apoidea,SpainBF282,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Poliandrena,Andrena_florea,Female,NA,NA,0.0085,2.75,13.43
Apoidea,SpainBF293,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_hispania,Male,NA,NA,0.0099,2.33,12.98
Apoidea,SpainBF317,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_hispania,Female,NA,NA,0.0457,2.95,15.73
Apoidea,SpainBF19,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_nigroaenea,Male,NA,NA,0.0039,1.3,7.6
Apoidea,SpainBF275,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_nigroaenea,Female,NA,NA,0.0172,2.56,12.66
Apoidea,SpainBF23,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Taeniandrena,Andrena_ovatula,Female,NA,NA,0.0078,1.51,7.28
Apoidea,SpainBF273,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Chlorandrena,Andrena_rhyssonota,Female,NA,NA,0.0111,1.93,9.28
Apoidea,SpainBF279,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_thoracica,Female,NA,NA,0.0436,3.21,15.8
Apoidea,SpainBF593,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Anthophora,Pyganthophora,Anthophora_aestivalis,Male,NA,NA,0.0555,4.59,16.37
Apoidea,SpainBF606,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Anthophora,Pyganthophora,Anthophora_atroalba,Female,NA,NA,0.0421,3.67,13.54
Apoidea,SpainBF2,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Anthophora,Lophanthophora,Anthophora_dispar,Male,NA,NA,0.0503,3.76,13.04
Apoidea,SpainBF586,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Anthophora,Lophanthophora,Anthophora_hispanica,Male,NA,NA,0.0267,3.88,13.03
Apoidea,SpainBF601,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Anthophora,Lophanthophora,Anthophora_hispanica,Female,NA,NA,0.1123,6.54,21
Apoidea,SpainBF602,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Anthophorini,Anthophora,Lophanthophora,Anthophora_hispanica,Male,NA,NA,0.1133,6.53,22
Apoidea,SpainBF223,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Apini,Apis,Apis,Apis_mellifera,Female,NA,NA,0.0263,3.08,11.17
Apoidea,SpainBF224,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Apini,Apis,Apis,Apis_mellifera,Female,NA,NA,0.0252,3.15,11.98
Apoidea,SpainBF201,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,NA,NA,0.0646,5.04,17.26
Apoidea,SpainBF216,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,NA,NA,0.0646,5.25,16.7
Apoidea,SpainBF180,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Xylocopinae,Ceratinini,Ceratina,Ceratina,Ceratina_cucurbitina,Male,NA,NA,0.0058,0.85,3.92
Apoidea,SpainBF184,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Xylocopinae,Ceratinini,Ceratina,Ceratina,Ceratina_cucurbitina,Female,NA,NA,0.0064,1.12,5.04
Apoidea,SpainBF156,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Colletidae,Colletinae,Colletini,Colletes,Colletes,Colletes_acutus,Female,NA,NA,0.0081,1.93,8.85
Apoidea,SpainBF161,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Colletidae,Colletinae,Colletini,Colletes,Colletes,Colletes_acutus,Male,NA,NA,0.0104,2.23,9.46
Apoidea,SpainBF171,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Colletidae,Colletinae,Colletini,Colletes,Colletes,Colletes_acutus,Female,NA,NA,0.0221,3.21,11.81
Apoidea,SpainBF160,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Colletidae,Colletinae,Colletini,Colletes,Colletes,Colletes_nigricans,Male,NA,NA,0.0075,1.85,9.23
Apoidea,SpainBF103,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Melittidae,Dasypodainae,Dasypodaini,Dasypoda,Microdasypoda,Dasypoda_cingulata,Female,NA,NA,0.0063,1.57,8.28
Apoidea,SpainBF110,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Melittidae,Dasypodainae,Dasypodaini,Dasypoda,Microdasypoda,Dasypoda_cingulata,Male,NA,NA,0.0132,2.66,12.35
Apoidea,SpainBF120,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Melittidae,Dasypodainae,Dasypodaini,Dasypoda,Microdasypoda,Dasypoda_cingulata,Male,NA,NA,0.0268,3.05,14.83
Apoidea,SpainBF127,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Melittidae,Dasypodainae,Dasypodaini,Dasypoda,Microdasypoda,Dasypoda_cingulata,Female,NA,NA,0.0101,2.77,11.02
Apoidea,SpainBF151,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Melittidae,Dasypodainae,Dasypodaini,Dasypoda,Microdasypoda,Dasypoda_cingulata,Male,NA,NA,0.031,3.32,12.36
Apoidea,SpainBF122,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Melittidae,Dasypodainae,Dasypodaini,Dasypoda,Microdasypoda,Dasypoda_crassicornis,Female,NA,NA,0.0237,2.52,13.08
Apoidea,SpainBF136,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Melittidae,Dasypodainae,Dasypodaini,Dasypoda,Microdasypoda,Dasypoda_crassicornis,Female,NA,NA,0.0118,2.39,9.86
Apoidea,SpainBF572,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Eucerini,Eucera,Eucera,Eucera_chrysopyga,Female,NA,NA,0.0275,3.38,12.22
Apoidea,SpainBF585,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Eucerini,Eucera,Eucera,Eucera_chrysopyga,Female,NA,NA,0.0301,3.71,12.03
Apoidea,SpainBF548,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Eucerini,Eucera,Hetereucera,Eucera_elongatula,Male,NA,NA,0.021,2.9,11.11
Apoidea,SpainBF555,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Apidae,Apinae,Eucerini,Eucera,Synhalonia,Eucera_rufa,Male,NA,NA,0.032,3.46,14.66
Apoidea,SpainBF241,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Panurginae,Panurgini,Flavipanurgus,Flavipanurgus,Flavipanurgus_venustus,Male,NA,NA,0.0096,1.85,9.66
Apoidea,SpainBF242,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Andrenidae,Panurginae,Panurgini,Flavipanurgus,Flavipanurgus,Flavipanurgus_venustus,Female,NA,NA,0.0093,1.81,7.37
Apoidea,SpainBF101,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Halictidae,Halictinae,Halictini,Halictus,Hexataenites,Halictus_scabiosae,Female,NA,NA,0.0223,2.47,13.33
Apoidea,SpainBF102,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Halictidae,Halictinae,Halictini,Halictus,Hexataenites,Halictus_scabiosae,Female,NA,NA,0.0214,2.22,12.03
Apoidea,SpainBF690,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Megachilidae,Megachilinae,Osmiini,Heriades,Heriades,Heriades_crenulatus,Female,NA,NA,0.0063,1.76,6.93
Apoidea,SpainBF162,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Megachilidae,Megachilinae,Osmiini,Hoplitis,Hoplitis,Hoplitis_adunca,Female,NA,NA,0.0105,2.23,7.79
Apoidea,SpainBF643,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Megachilidae,Megachilinae,Osmiini,Hoplitis,Hoplitis,Hoplitis_adunca,Male,NA,NA,0.0166,3.1,9.26
Apoidea,SpainBF46,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Leuchalictus,Lasioglossum_albocinctum,Female,NA,NA,0.0178,2.28,9.97
Apoidea,SpainBF15,Europe,Spain,IB,SPAIN,Sevilla,37.396355,-5.9732,0,01-01-17,NA,Hand,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_imminutus,Female,NA,NA,0.0082,1.69,7.03
